batter,avg,slg,iso
682928,0.28865979381443296,0.5085910652920962,0.21993127147766323
682985,0.2629757785467128,0.4913494809688581,0.22837370242214533
682988,0.2,0.43333333333333335,0.23333333333333334
682998,0.21453287197231835,0.3217993079584775,0.10726643598615915
683002,0.2848101265822785,0.5949367088607594,0.31012658227848094
683011,0.25872093023255816,0.3808139534883721,0.12209302325581395
683021,0.1935483870967742,0.22580645161290322,0.03225806451612903
683083,0.09090909090909091,0.09090909090909091,0.0
683146,0.23076923076923078,0.3146853146853147,0.0839160839160839
683734,0.24738675958188153,0.40418118466898956,0.15679442508710803
683737,0.2675438596491228,0.4649122807017544,0.19736842105263158
686217,0.2821576763485477,0.35684647302904565,0.07468879668049794
686452,0.16666666666666666,0.3,0.13333333333333333
686469,0.2572463768115942,0.45652173913043476,0.19927536231884058
686527,0.23893805309734514,0.46017699115044247,0.22123893805309733
686554,0.2159090909090909,0.3181818181818182,0.10227272727272727
686668,0.2608695652173913,0.4057971014492754,0.1449275362318841
686676,0.23469387755102042,0.37755102040816324,0.14285714285714282
686681,0.30357142857142855,0.5535714285714286,0.25000000000000006
686780,0.19117647058823528,0.3235294117647059,0.13235294117647062
686823,0.26153846153846155,0.4307692307692308,0.16923076923076924
686894,0.15384615384615385,0.15384615384615385,0.0
687093,0.15384615384615385,0.16666666666666666,0.012820512820512803
687231,0.19672131147540983,0.19672131147540983,0.0
687263,0.2556390977443609,0.45112781954887216,0.19548872180451127
687363,0.06666666666666667,0.1111111111111111,0.04444444444444444
687401,0.2766990291262136,0.46116504854368934,0.18446601941747576
687462,0.2903225806451613,0.43548387096774194,0.14516129032258063
687597,0.189873417721519,0.31645569620253167,0.12658227848101267
687952,0.20388349514563106,0.2912621359223301,0.08737864077669902
688363,0.08333333333333333,0.20833333333333334,0.125
689172,0.2962962962962963,0.4444444444444444,0.14814814814814814
690993,0.24242424242424243,0.3333333333333333,0.09090909090909088
691016,0.22764227642276422,0.43902439024390244,0.21138211382113822
691023,0.16666666666666666,0.2916666666666667,0.12500000000000003
691026,0.28627450980392155,0.4196078431372549,0.13333333333333336
691182,0.17647058823529413,0.20588235294117646,0.02941176470588233
691718,0.19230769230769232,0.27692307692307694,0.08461538461538462
693049,0.2727272727272727,0.2727272727272727,0.0
693304,0.2822085889570552,0.44171779141104295,0.15950920245398775
694192,0.23555555555555555,0.38666666666666666,0.1511111111111111
694362,0.1,0.2,0.1
694384,0.245136186770428,0.3657587548638132,0.1206225680933852
694388,0.3050847457627119,0.4067796610169492,0.1016949152542373
694497,0.2,0.3851851851851852,0.18518518518518517
694671,0.25961538461538464,0.3894230769230769,0.1298076923076923
695238,0.0,0.0,0.0
695391,0.12195121951219512,0.34146341463414637,0.21951219512195125
695578,0.3333333333333333,0.3333333333333333,0.0
696100,0.19047619047619047,0.4380952380952381,0.24761904761904763
696285,0.27232142857142855,0.3392857142857143,0.06696428571428575
700250,0.2727272727272727,0.3333333333333333,0.06060606060606061
700932,0.2125,0.3375,0.12500000000000003
701538,0.30566037735849055,0.4830188679245283,0.17735849056603775
702358,0.22935779816513763,0.23853211009174313,0.009174311926605505
702616,0.06060606060606061,0.06060606060606061,0.0
807799,0.24786324786324787,0.3504273504273504,0.10256410256410253
808982,0.265625,0.3203125,0.0546875
